E01293	R00057	E01889
E01207	R00075	E01613
E00978	R00064	E00683
E00573	R00002	E00122
E01731	R00022	E00473
E00159	R00038	E01455
E00619	R00063	E01283
E00161	R00011	E01122
E01317	R00078	E01130
E01572	R00042	E00037
E00899	R00027	E01997
E00503	R00050	E00065
E00910	R00013	E01493
E00271	R00037	E00994
E00652	R00055	E01666
E01477	R00010	E00542
E01058	R00023	E01593
E01781	R00058	E00962
E01613	R00014	E00791
E00946	R00011	E00606
E00329	R00012	E01939
E01663	R00026	E01595
E00705	R00084	E00470
E00774	R00029	E00357
E00757	R00034	E00594
E00797	R00022	E01198
E00532	R00084	E01883
E00686	R00063	E00207
E01718	R00014	E01339
E00345	R00081	E01652
E01726	R00023	E00660
E01349	R00085	E01642
E01797	R00043	E00636
E00245	R00026	E00798
E01057	R00051	E01052
E01109	R00079	E01646
E00762	R00029	E00203
E01356	R00021	E01957
E01375	R00056	E00537
E00422	R00052	E01486
E00145	R00023	E00716
E01464	R00040	E00514
E00611	R00055	E01342
E00736	R00082	E01694
E00785	R00026	E00473
E00060	R00011	E00323
E00175	R00060	E01396
E01839	R00052	E01515
E00420	R00043	E01723
E00060	R00040	E01798
E01765	R00068	E01135
E01486	R00055	E00404
E00587	R00051	E01010
E00516	R00082	E00219
E01844	R00063	E01123
E01871	R00084	E01862
E01650	R00011	E00430
E00483	R00032	E01952
E01184	R00042	E00391
E01702	R00012	E00494
E00894	R00082	E00581
E01224	R00057	E01069
E01791	R00073	E01053
E01528	R00075	E01687
E00319	R00055	E00737
E01706	R00007	E01969
E00194	R00028	E01288
E00565	R00014	E00615
E00148	R00045	E01729
E00939	R00063	E01514
E01800	R00040	E01202
E00665	R00076	E00353
E01652	R00076	E01806
E00834	R00039	E00031
E01681	R00042	E00872
E00585	R00079	E01969
E01792	R00050	E00857
E00506	R00076	E01207
E00290	R00047	E00441
E00658	R00026	E01499
E01260	R00023	E00138
E00075	R00007	E00472
E01868	R00084	E01985
E01076	R00003	E01405
E00155	R00042	E00506
E00422	R00050	E00793
E00127	R00024	E01099
E01332	R00040	E00390
E00268	R00081	E00293
E01498	R00018	E00752
E00599	R00012	E01159
E01670	R00010	E01797
E00700	R00018	E00994
E00324	R00033	E01774
E00387	R00052	E01431
E00704	R00040	E01512
E00725	R00002	E00237
E01411	R00045	E01564
E01569	R00023	E01352
E01113	R00050	E01108
E00447	R00082	E01729
E00578	R00076	E00897
E01081	R00034	E00118
E01932	R00038	E01995
E01936	R00075	E00203
E00863	R00069	E00062
E00173	R00011	E01569
E01046	R00018	E00170
E00887	R00041	E01932
E00098	R00003	E00317
E01860	R00026	E01382
E00328	R00008	E01207
E01535	R00044	E01838
E00368	R00012	E00682
E00932	R00050	E01806
E00275	R00061	E01255
E01781	R00047	E00328
E00883	R00007	E01125
E01619	R00040	E00295
E00544	R00025	E01748
E00380	R00036	E01795
E01301	R00076	E01983
E01121	R00012	E00610
E01805	R00040	E00746
E00608	R00037	E01401
E01459	R00011	E01880
E01188	R00055	E01630
E00554	R00040	E00726
E00599	R00010	E00417
E00597	R00010	E00969
E00654	R00012	E00171
E01305	R00023	E01669
E01653	R00076	E00989
E01063	R00079	E00574
E01377	R00047	E01412
E00876	R00022	E00833
E01705	R00050	E00630
E01846	R00040	E00434
E00056	R00077	E01248
E01835	R00038	E00730
E01302	R00031	E00391
E00376	R00050	E00344
E00613	R00055	E01269
E01903	R00026	E01042
E01043	R00076	E01018
E01692	R00082	E00835
E00061	R00014	E01842
E01347	R00078	E01519
E00286	R00014	E00510
E01329	R00078	E01761
E00053	R00030	E00831
E01305	R00038	E00162
E01914	R00069	E00824
E01533	R00060	E01886
E01509	R00030	E01602
E01152	R00040	E01082
E00633	R00022	E00516
E00868	R00054	E01975
E01423	R00036	E01139
E01626	R00082	E01277
E00118	R00051	E01877
E00037	R00052	E01613
E00505	R00076	E01328
E00146	R00036	E00301
E00571	R00023	E00530
E00374	R00039	E00499
E00514	R00025	E00848
E01727	R00043	E00918
E01874	R00078	E00595
E00012	R00023	E01178
E01618	R00010	E01200
E00637	R00011	E00547
E00704	R00052	E01577
E00073	R00075	E00697
E00850	R00010	E00514
E00164	R00075	E01736
E01255	R00055	E00159
E01914	R00062	E01478
E01722	R00068	E00593
E01840	R00027	E00102
E01522	R00037	E01040
E01616	R00037	E00596
E00064	R00011	E00086
E00462	R00012	E00084
E01999	R00073	E00358
E00692	R00061	E01383
E00433	R00047	E01190
E01009	R00031	E00601
E01741	R00012	E00451
E01318	R00055	E01038
E01763	R00026	E01311
E01451	R00025	E01699
E01056	R00075	E01658
E01654	R00076	E00015
E01614	R00079	E00967
E01151	R00073	E01950
E01981	R00084	E01138
E01624	R00032	E01636
E00266	R00061	E01292
E00208	R00026	E01508
E01445	R00051	E00418
E00749	R00061	E01508
E00358	R00014	E00579
E01354	R00014	E00039
E01225	R00018	E01686
E01034	R00050	E00841
E01143	R00037	E00634
E00823	R00082	E00470
E00344	R00068	E00389
E00679	R00062	E00015
E00804	R00018	E00176
E01980	R00015	E00564
E00374	R00043	E01981
E00598	R00050	E00008
E00803	R00025	E00996
E00236	R00047	E00763
E01131	R00036	E00642
E01491	R00000	E01377
E01260	R00050	E01667
E01408	R00034	E01429
E01569	R00051	E00936
E01297	R00010	E00273
E00951	R00082	E00752
E01983	R00023	E00854
E01232	R00033	E01088
E01887	R00042	E00103
E01561	R00016	E00103
E00664	R00084	E01492
E00312	R00015	E01209
E00231	R00016	E00677
E00182	R00075	E00904
E01764	R00079	E01925
E01045	R00019	E00915
E00640	R00011	E01717
E00102	R00082	E01396
E01029	R00079	E00995
E00226	R00082	E00215
E00063	R00026	E00516
E00078	R00030	E01305
E01177	R00042	E00267
E01246	R00022	E01670
E00642	R00048	E01313
E00031	R00085	E01210
E00614	R00014	E01360
E01537	R00084	E01960
E01722	R00022	E00142
E01840	R00015	E01369
E01309	R00020	E01933
E00529	R00010	E01100
E00651	R00084	E01198
E00206	R00015	E00326
E00208	R00047	E01557
E00548	R00023	E00506
E01724	R00076	E00822
E00748	R00059	E00882
E00211	R00025	E00440
E00532	R00013	E00611
E01661	R00002	E00956
E01536	R00082	E00246
E01635	R00084	E01954
E00120	R00075	E01294
E00208	R00068	E00380
E00542	R00007	E01899
E00386	R00051	E01694
E01269	R00043	E01395
E00518	R00068	E01909
E00991	R00050	E01411
E01351	R00025	E01024
E00608	R00045	E00083
E01964	R00076	E01783
E01721	R00023	E00874
E00050	R00018	E01053
E00198	R00023	E01719
E00487	R00040	E00809
E01324	R00037	E00426
E01857	R00026	E01667
E00754	R00030	E01922
E01939	R00075	E01724
E00028	R00034	E01827
E01670	R00022	E00688
E00914	R00078	E01641
E01426	R00008	E00545
E01922	R00001	E01942
E00482	R00042	E00141
E00748	R00050	E00338
E00643	R00022	E01793
E01837	R00041	E00555
E01870	R00010	E00594
E00001	R00062	E01518
E01737	R00042	E00766
E01588	R00042	E00053
E01778	R00079	E01633
E00451	R00060	E00920
E01664	R00002	E00568
E01452	R00085	E01747
E00775	R00022	E01901
E00864	R00049	E01434
E01129	R00027	E00881
E00386	R00014	E01432
E00646	R00015	E01340
E00384	R00061	E01645
E01101	R00083	E00023
E00577	R00034	E00274
E00339	R00030	E01593
E01363	R00026	E01997
E01038	R00022	E00454
E01401	R00038	E01200
E01234	R00026	E01020
E00550	R00076	E01430
E01612	R00047	E01287
E01945	R00063	E00845
E00184	R00002	E00059
E01661	R00010	E01908
E01496	R00061	E01349
E01080	R00032	E00616
E01782	R00015	E00562
E01392	R00043	E01479
E00124	R00033	E00167
E00437	R00037	E00521
E00234	R00047	E01700
E01082	R00014	E01250
E01939	R00073	E01554
E00530	R00043	E01365
E00916	R00076	E01592
E01087	R00044	E01701
E01015	R00052	E00612
E01186	R00013	E01095
E00297	R00042	E01694
E00531	R00030	E01305
E01216	R00076	E01961
E00777	R00018	E01926
E01452	R00028	E00982
E01647	R00040	E00888
E01414	R00003	E00736
E00239	R00012	E01514
E01218	R00015	E00103
E00356	R00034	E01760
E01413	R00064	E01924
E01111	R00026	E00063
E00156	R00076	E00711
E00584	R00050	E00059
E01603	R00050	E01354
E01095	R00038	E01898
E01207	R00015	E01715
E01571	R00050	E00133
E00810	R00016	E01738
E00371	R00069	E00411
E00469	R00082	E01986
E01830	R00050	E00897
E01329	R00085	E01663
E00692	R00023	E01869
E00220	R00043	E00325
E01142	R00042	E00034
E01972	R00034	E01457
E00222	R00040	E00514
E00323	R00068	E00949
E01886	R00043	E01225
E00971	R00052	E00336
E00125	R00043	E01170
E00710	R00075	E01700
E01622	R00047	E00621
E01816	R00051	E01285
E01226	R00033	E01662
E01647	R00079	E00676
E01706	R00082	E01552
E01268	R00066	E01277
E01811	R00054	E00142
E01104	R00035	E00119
E01756	R00076	E00649
E00954	R00015	E01586
E01305	R00030	E00078
E01315	R00007	E00884
E00099	R00032	E01708
E00908	R00037	E00653
E00611	R00013	E00532
E01699	R00014	E01829
E01849	R00068	E01724
E00850	R00018	E01444
E00184	R00020	E00572
E00381	R00002	E00656
E01503	R00050	E00618
E00681	R00040	E01224
E01091	R00076	E00744
E01133	R00011	E01746
E00500	R00069	E00796
E01420	R00052	E01772
E00834	R00084	E00811
E00051	R00051	E00786
E01475	R00023	E00363
E01868	R00014	E00364
E00573	R00050	E00653
E01105	R00050	E01682
E01935	R00017	E01250
E01860	R00011	E01716
E00958	R00047	E00647
E01740	R00045	E00855
E00332	R00079	E00693
E01775	R00040	E01069
E00085	R00067	E00857
E01326	R00084	E01082
E00210	R00021	E00558
E00418	R00051	E01335
E00068	R00021	E00475
E00122	R00081	E00242
E01812	R00028	E01140
E01159	R00011	E01847
E01204	R00002	E01783
E01737	R00069	E00238
E01352	R00077	E01139
E00546	R00075	E00639
E00443	R00018	E01148
E01943	R00043	E01392
E00308	R00063	E00584
E00137	R00018	E01211
E01275	R00045	E01683
E01651	R00014	E01143
E00963	R00012	E01534
E00916	R00035	E00651
E00006	R00084	E00669
E00885	R00038	E01218
E01967	R00075	E00133
E01939	R00084	E00978
E01583	R00076	E00779
E00065	R00054	E01009
E01052	R00063	E00377
E00053	R00043	E01209
E01900	R00015	E00215
E00494	R00082	E00339
E01501	R00072	E00953
E01407	R00003	E00088
E00258	R00017	E00906
E00736	R00050	E01607
E01802	R00043	E00500
E01397	R00040	E01017
E00057	R00042	E01564
E01412	R00023	E00465
E01545	R00064	E01437
E00526	R00030	E01946
E00050	R00016	E01194
E00649	R00058	E01085
E01554	R00042	E00233
E00616	R00011	E00578
E00797	R00058	E00991
E01860	R00061	E00017
E01506	R00033	E00659
E01649	R00058	E00667
E01429	R00028	E00053
E00447	R00042	E01897
E01968	R00011	E01735
E01672	R00021	E00602
E00179	R00040	E01905
E01763	R00042	E00033
E00088	R00026	E00723
E00308	R00011	E01668
E01426	R00043	E01813
E00521	R00041	E00035
E00823	R00025	E01902
E00312	R00012	E00498
E01020	R00040	E01693
E01572	R00052	E00647
E01826	R00043	E00102
E01143	R00032	E01441
E00667	R00084	E01622
E01522	R00054	E01167
E01230	R00050	E00025
E01481	R00079	E01655
E01733	R00033	E00401
E01675	R00026	E00946
E01684	R00069	E01318
E01674	R00079	E01220
E00241	R00071	E00930
E01243	R00044	E00987
E00491	R00028	E00495
E00149	R00082	E00287
E01068	R00017	E00188
E00437	R00040	E00955
E00549	R00064	E01554
E01857	R00002	E00992
E00821	R00071	E00063
E01105	R00023	E01190
E00905	R00082	E01268
E00031	R00025	E00431
E01168	R00037	E00285
E01745	R00050	E00934
E01272	R00066	E00677
E01151	R00025	E00027
E00071	R00076	E01224
E00065	R00037	E00705
E01649	R00063	E00843
E00454	R00084	E01077
E01062	R00007	E00707
E01010	R00051	E00587
E00296	R00023	E00720
E01791	R00015	E00330
E01167	R00061	E00293
E01621	R00076	E00443
E01440	R00017	E00088
E00956	R00050	E01126
E00661	R00084	E01114
E01494	R00043	E00382
E00557	R00043	E01801
E01470	R00038	E00943
E01899	R00043	E01826
E00504	R00018	E00314
E01993	R00050	E01177
E01606	R00058	E00197
E01433	R00012	E00301
E00623	R00041	E01802
E00410	R00030	E01108
E01178	R00009	E00269
E00427	R00061	E00060
E00308	R00055	E01598
E01600	R00055	E01826
E00191	R00063	E01078
E01000	R00030	E00473
E01430	R00064	E00378
E00021	R00068	E00884
E01037	R00044	E00578
E01450	R00012	E01703
E00992	R00050	E00347
E00996	R00042	E00866
E01491	R00038	E00829
E00238	R00035	E01401
E01835	R00052	E00179
E00357	R00029	E00774
E01531	R00079	E00808
E01822	R00012	E00864
E00628	R00042	E00839
E00394	R00017	E01825
E00152	R00028	E01105
E00335	R00023	E01274
E01685	R00007	E00098
E00501	R00027	E00662
E01462	R00076	E00014
E00338	R00003	E01981
E00027	R00047	E00652
E01928	R00062	E00559
E00578	R00050	E00912
E01162	R00085	E01670
E00794	R00040	E00373
E01787	R00050	E00482
E01806	R00050	E00932
E00564	R00075	E00329
E00106	R00048	E01498
E00297	R00055	E01300
E00892	R00002	E01531
E00560	R00011	E00782
E01946	R00079	E01320
E00390	R00051	E01745
E00265	R00055	E01285
E01683	R00052	E01563
E00027	R00029	E00469
E01089	R00045	E00455
E01195	R00011	E01071
E01224	R00082	E00996
E01148	R00023	E01007
E00108	R00085	E01653
E01251	R00033	E00358
E01474	R00023	E00945
E01259	R00040	E00271
E01494	R00084	E01688
E00809	R00075	E00787
E00816	R00047	E00715
E00633	R00069	E00547
E01950	R00068	E01817
E01652	R00076	E01067
E01334	R00025	E00521
E01677	R00081	E01845
E01925	R00042	E00464
E00187	R00081	E00231
E01490	R00037	E00488
E01293	R00012	E01118
E00514	R00042	E01668
E00228	R00045	E01207
E00613	R00076	E01481
E00312	R00054	E00328
E01830	R00079	E01198
E00784	R00050	E00392
E01762	R00083	E01759
E01688	R00015	E01330
E00524	R00082	E01407
E01866	R00046	E01147
E01594	R00047	E01605
E00762	R00075	E00988
E01787	R00038	E00582
E01611	R00015	E01457
E01346	R00055	E00446
E00585	R00051	E01742
E01342	R00079	E01473
E00863	R00007	E00159
E01018	R00052	E01785
E00133	R00037	E00521
E01449	R00052	E01961
E01113	R00075	E01103
E01604	R00084	E01412
E01362	R00022	E00638
E01547	R00040	E00124
E00286	R00010	E00676
E00507	R00061	E00912
E00671	R00084	E01974
E01445	R00034	E01016
E00297	R00069	E01370
E00301	R00030	E01404
E01130	R00046	E00507
E00898	R00002	E01495
E01051	R00003	E00138
E01631	R00050	E00981
E01995	R00023	E00177
E01136	R00069	E00980
E01075	R00063	E01416
E00109	R00051	E01153
E01349	R00061	E00101
E00634	R00054	E01076
E00351	R00043	E00952
E00547	R00065	E01464
E01171	R00025	E01037
E00535	R00033	E01138
E01234	R00030	E00935
E00241	R00002	E01480
E00043	R00027	E01677
E00534	R00076	E01062
E00843	R00075	E00765
E01783	R00037	E01786
E01091	R00084	E00125
E00395	R00012	E00554
E00980	R00026	E01563
E01452	R00050	E01568
E01607	R00069	E01139
E00497	R00022	E01035
E01689	R00002	E00564
E01868	R00034	E01970
E01628	R00068	E01729
E00912	R00038	E01606
E01463	R00025	E01311
E01331	R00076	E01796
E01021	R00066	E00300
E00802	R00026	E01593
E00298	R00002	E01101
E00682	R00066	E00866
E00077	R00063	E01107
E00668	R00038	E00018
E00427	R00076	E01711
E00828	R00050	E01753
E00882	R00059	E00748
E01065	R00010	E00139
E00393	R00032	E00190
E01078	R00002	E00492
E01794	R00047	E01361
E00335	R00038	E00731
E01828	R00084	E00051
E01198	R00015	E01264
E01617	R00063	E01700
E01710	R00059	E00500
E01562	R00063	E00606
E00477	R00040	E00212
E00028	R00050	E01084
E01690	R00064	E00566
E00184	R00025	E00190
E00899	R00037	E00837
E01125	R00007	E00883
E00728	R00040	E00090
E01790	R00015	E01089
E01322	R00075	E00466
E00854	R00060	E00396
E00026	R00043	E01657
E01565	R00034	E00666
E01035	R00084	E00146
E01262	R00014	E00252
E01168	R00038	E00732
E01630	R00063	E01487
E00192	R00065	E00489
E01942	R00064	E00839
E00068	R00075	E01870
E01686	R00013	E01873
E01923	R00060	E00338
E01691	R00012	E00338
E01378	R00076	E00762
E00443	R00002	E01881
E01686	R00018	E01225
E01332	R00076	E01513
E01457	R00056	E00772
E01551	R00007	E01295
E00444	R00069	E01484
E00169	R00025	E01428
E01360	R00061	E01336
E01950	R00073	E01151
E00823	R00082	E00598
E01631	R00043	E00519
E01303	R00034	E01816
E01977	R00032	E00338
E00602	R00026	E00800
E00201	R00050	E00254
E01841	R00037	E00454
E00571	R00042	E00345
E01202	R00055	E01777
E01448	R00015	E00584
E00334	R00045	E01594
E01880	R00023	E00489
E01238	R00023	E00278
E00127	R00050	E01188
E01340	R00044	E00418
E00409	R00016	E00571
E00096	R00064	E01916
E00390	R00055	E00681
E00566	R00020	E00215
E01540	R00042	E00746
E01849	R00044	E00865
E01252	R00001	E00362
E01269	R00055	E01055
E00378	R00015	E01528
E01141	R00012	E01675
E00815	R00042	E00075
E01574	R00081	E01353
E01627	R00062	E00521
E00146	R00027	E00515
E01463	R00068	E00716
E00091	R00052	E01769
E01274	R00035	E01109
E00893	R00082	E00382
E01810	R00037	E00320
E00170	R00014	E01849
E01849	R00041	E00351
E00729	R00017	E00530
E01502	R00050	E00909
E01125	R00047	E00620
E01567	R00082	E01904
E00463	R00040	E00960
E01360	R00045	E01065
E00084	R00012	E00462
E00259	R00075	E01663
E00229	R00020	E01069
E01128	R00022	E01244
E00720	R00024	E00684
E01783	R00076	E01964
E01456	R00055	E01278
E01565	R00010	E01450
E00786	R00051	E00051
E00129	R00055	E01194
E00271	R00017	E00631
E00994	R00084	E01321
E01626	R00064	E00821
E01559	R00073	E00932
E01247	R00039	E00932
E01821	R00058	E00822
E01598	R00040	E00349
E00581	R00037	E00474
E01097	R00032	E01700
E01038	R00022	E00877
E00509	R00008	E01008
E01394	R00054	E00780
E00129	R00018	E01256
E00338	R00050	E00748
E01129	R00057	E00954
E01591	R00079	E01363
E01610	R00004	E00305
E01832	R00075	E00337
E01102	R00034	E01071
E01279	R00014	E01532
E01863	R00020	E00834
E01032	R00043	E00572
E01862	R00061	E00542
E01671	R00047	E00697
E00961	R00018	E00102
E01169	R00025	E00599
E01936	R00021	E00013
E01822	R00001	E00129
E00030	R00084	E01744
E01427	R00000	E00559
E00486	R00084	E01734
E01126	R00084	E01226
E01065	R00002	E00311
E00019	R00068	E01320
E01710	R00014	E01928
E00450	R00084	E01099
E01383	R00069	E01499
E01200	R00037	E00546
E00361	R00040	E01022
E00888	R00048	E00926
E00353	R00050	E00078
E00938	R00039	E00971
E01853	R00078	E00383
E00131	R00075	E01141
E00305	R00004	E01610
E00329	R00003	E01124
E00454	R00014	E01469
E00711	R00076	E00156
E00918	R00047	E01285
E01812	R00055	E01029
E01284	R00014	E01996
E01133	R00020	E01985
E01201	R00064	E00361
E00318	R00038	E00315
E01752	R00050	E00128
E01588	R00075	E01845
E01275	R00045	E00816
E00268	R00038	E00079
E00264	R00036	E01321
E01523	R00079	E00233
E00279	R00068	E01803
E00001	R00063	E00793
E01827	R00045	E01927
E00193	R00026	E01804
E01568	R00040	E00793
E01272	R00052	E01480
E01105	R00023	E01140
E00475	R00034	E00902
E00667	R00084	E00575
E01892	R00021	E00755
E01247	R00063	E01002
E01897	R00041	E00255
E00165	R00055	E01249
E00192	R00082	E00675
E00717	R00018	E00264
E00579	R00054	E00332
E00223	R00036	E01197
E00597	R00037	E00836
E01954	R00043	E00672
E01707	R00068	E00383
E01794	R00068	E00741
E01633	R00040	E01201
E00504	R00010	E01003
E01536	R00034	E01722
E01192	R00061	E00363
E01325	R00052	E00967
E01098	R00050	E01064
E01316	R00042	E00909
E01610	R00009	E01260
E01729	R00028	E00182
E01510	R00047	E01561
E01684	R00059	E00762
E00034	R00026	E00374
E00434	R00058	E01458
E01364	R00040	E00274
E01539	R00063	E01345
E00531	R00029	E00087
E00219	R00082	E00682
E01539	R00023	E01345
E00236	R00061	E00224
E00399	R00081	E01546
E00494	R00012	E01702
E00961	R00037	E00950
E01405	R00061	E00279
E00381	R00026	E00767
E00669	R00078	E00033
E01874	R00076	E00340
E01954	R00084	E01635
E00079	R00007	E00095
E01353	R00018	E01513
E00405	R00015	E01705
E00013	R00047	E01907
E00258	R00025	E00986
E01657	R00021	E00719
E01777	R00026	E00990
E00621	R00031	E01545
E00864	R00050	E01252
E01194	R00081	E00887
E01178	R00045	E00505
E01496	R00050	E01476
E00649	R00050	E01760
E00610	R00076	E01070
E01429	R00063	E00896
E00936	R00027	E00567
E01358	R00085	E00452
E01462	R00084	E01240
E01882	R00013	E00826
E01882	R00011	E01146
E01708	R00009	E01330
E01929	R00085	E01175
E00995	R00034	E00483
E01008	R00010	E01781
E01771	R00048	E01613
E00018	R00026	E01866
E01799	R00039	E00803
E01608	R00014	E00066
E00473	R00011	E00792
E00769	R00030	E00381
E00946	R00018	E01314
E00171	R00012	E00654
E00989	R00027	E00868
E01368	R00015	E00305
E01044	R00007	E01004
E00446	R00085	E00072
E00010	R00037	E00875
E01874	R00040	E00733
E00042	R00036	E00927
E00219	R00076	E01379
E01868	R00047	E00221
E01025	R00002	E01689
E01738	R00048	E00166
E00121	R00001	E00803
E01197	R00025	E00466
E00929	R00040	E01368
E01445	R00069	E00739
E00656	R00040	E00680
E01847	R00019	E00390
E00820	R00022	E00197
E00074	R00038	E00537
E00338	R00031	E01788
E00814	R00050	E01658
E00693	R00027	E00841
E01208	R00033	E00013
E00913	R00043	E01322
E01706	R00084	E01712
E00231	R00052	E01918
E00793	R00061	E00907
E01325	R00043	E01356
E00581	R00018	E00455
E01990	R00042	E00160
E01684	R00061	E00128
E01869	R00045	E01592
E00687	R00058	E00548
E00444	R00027	E00541
E00705	R00061	E01925
E00288	R00029	E01611
E01600	R00063	E00298
E01950	R00052	E01973
E00013	R00033	E01208
E01345	R00028	E00452
E00256	R00052	E01161
E01715	R00042	E00700
E01909	R00076	E01040
E00372	R00025	E01860
E00590	R00010	E00931
E01352	R00037	E01864
E01005	R00075	E01938
E00973	R00035	E01987
E01630	R00063	E01896
E00853	R00052	E00098
E00352	R00061	E01120
E01690	R00084	E01444
E00073	R00033	E00465
E00300	R00011	E00714
E01675	R00079	E01114
E01508	R00012	E01209
E01034	R00012	E01917
E00500	R00059	E01710
E01148	R00042	E00167
E01890	R00076	E00510
E01026	R00026	E00075
E00270	R00018	E01545
E00022	R00082	E01376
E00329	R00023	E00388
E00349	R00054	E00154
E01723	R00023	E01692
E01242	R00073	E01740
E00415	R00023	E00841
E00331	R00030	E01590
E01264	R00047	E01236
E01933	R00055	E01226
E01419	R00082	E00303
E00357	R00050	E01782
E00644	R00002	E01345
E00550	R00037	E00593
E01712	R00068	E01325
E00841	R00017	E00961
E01553	R00022	E01514
E00406	R00066	E01862
E01726	R00066	E00664
E01607	R00043	E01336
E00250	R00007	E00705
E00552	R00061	E01871
E01968	R00064	E00303
E00210	R00022	E00610
E00920	R00076	E01570
E00457	R00084	E00443
E01664	R00058	E01860
E01316	R00014	E00248
E00818	R00028	E00004
E01202	R00010	E00654
E00776	R00024	E00572
E01514	R00047	E00059
E01249	R00018	E00588
E00802	R00047	E01399
E01782	R00050	E00357
E01529	R00050	E01060
E01708	R00032	E00099
E01068	R00038	E01809
E01215	R00026	E00450
E01830	R00037	E00648
